"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE1192","GENE1192_HUMAN","P12883","Protein GENE1192",0.3894,0.917361,0.441129,0,0.3554,2,4,TRUE,FALSE,FALSE
"GENE0243","GENE0243_HUMAN","P10453","Protein GENE0243",-0.2193,0.712177,0.148205,0.2975,0.8291,6,5,FALSE,FALSE,FALSE
"GENE2715","GENE2715_HUMAN","P43082","Protein GENE2715",0.3272,0.877452,0.432346,0.0181,0.3642,3,5,FALSE,FALSE,FALSE
"GENE0370","GENE0370_HUMAN","P79190","Protein GENE0370",0.403,1,0.443765,0,0.3528,3,2,FALSE,FALSE,FALSE
"GENE1407","GENE1407_HUMAN","P78975","Protein GENE1407",-2.2533,0.075902,0.033638,0.8066,1.4732,6,3,TRUE,FALSE,TRUE
"GENE0086","GENE0086_HUMAN","P98777","Protein GENE0086",0.5251,1,0.291285,0.3021,0.5357,2,6,FALSE,TRUE,FALSE
"GENE1946","GENE1946_HUMAN","P07705","Protein GENE1946",-2.119,0.002956,0.001027,2.2962,2.9883,5,3,FALSE,FALSE,TRUE
"GENE0018","GENE0018_HUMAN","P37106","Protein GENE0018",0.2577,1,0.361484,0.3024,0.4419,4,4,FALSE,FALSE,FALSE
"GENE1692","GENE1692_HUMAN","P12196","Protein GENE1692",0.6299,0.77308,0.167794,0.1786,0.7752,6,6,FALSE,FALSE,FALSE
"GENE2725","GENE2725_HUMAN","P81536","Protein GENE2725",0.1634,0.905083,0.525013,0.2043,0.2798,3,6,FALSE,FALSE,FALSE
"GENE1101","GENE1101_HUMAN","P14922","Protein GENE1101",-0.0308,1,0.906284,0,0.0427,5,4,FALSE,FALSE,FALSE
"GENE0928","GENE0928_HUMAN","P21071","Protein GENE0928",0.324,1,0.484669,0.069,0.3146,3,5,FALSE,FALSE,FALSE
"GENE0487","GENE0487_HUMAN","P27125","Protein GENE0487",0.2488,0.390407,0.103461,0.6916,0.9852,3,5,TRUE,FALSE,FALSE
"GENE0509","GENE0509_HUMAN","P48265","Protein GENE0509",3.6958,0.132057,0.028282,1.023,1.5485,3,5,FALSE,FALSE,TRUE
"GENE0436","GENE0436_HUMAN","P70398","Protein GENE0436",-0.2832,1,0.543217,0,0.265,5,6,FALSE,FALSE,FALSE
"GENE1257","GENE1257_HUMAN","P49917","Protein GENE1257",0.1313,1,0.549798,0,0.2598,3,4,FALSE,TRUE,FALSE
"GENE2091","GENE2091_HUMAN","P81692","Protein GENE2091",-0.3348,1,0.499537,0,0.3014,6,6,FALSE,FALSE,FALSE
"GENE2348","GENE2348_HUMAN","P83222","Protein GENE2348",-0.1339,0.745922,0.358323,0,0.4457,5,4,FALSE,FALSE,FALSE
"GENE2025","GENE2025_HUMAN","P58901","Protein GENE2025",-0.3586,0.930828,0.427632,0.0262,0.3689,2,6,FALSE,FALSE,FALSE
"GENE0433","GENE0433_HUMAN","P28360","Protein GENE0433",-0.7368,0.040066,0.017211,1.3055,1.7642,3,6,FALSE,FALSE,TRUE
"GENE1495","GENE1495_HUMAN","P13514","Protein GENE1495",2.8005,0.056831,0.021039,1.0577,1.677,4,4,FALSE,FALSE,TRUE
"GENE1024","GENE1024_HUMAN","P91596","Protein GENE1024",-0.5913,1,0.748713,0.1148,0.1257,3,2,TRUE,FALSE,FALSE
"GENE2177","GENE2177_HUMAN","P45390","Protein GENE2177",-0.4376,1,0.282088,0.1143,0.5496,2,3,FALSE,FALSE,FALSE
"GENE1783","GENE1783_HUMAN","P81552","Protein GENE1783",-0.5706,1,0.86096,0,0.065,2,6,FALSE,FALSE,FALSE
"GENE2191","GENE2191_HUMAN","P04726","Protein GENE2191",0.4879,1,0.710537,0,0.1484,3,5,FALSE,FALSE,FALSE
"GENE1165","GENE1165_HUMAN","P42094","Protein GENE1165",0.1513,0.773411,0.58861,0,0.2302,3,4,FALSE,FALSE,FALSE
"GENE2518","GENE2518_HUMAN","P58277","Protein GENE2518",-0.4165,1,0.689814,0,0.1613,4,5,FALSE,FALSE,FALSE
"GENE2622","GENE2622_HUMAN","P23135","Protein GENE2622",-0.0644,1,0.790847,0,0.1019,2,4,FALSE,FALSE,FALSE
"GENE1920","GENE1920_HUMAN","P63440","Protein GENE1920",0.8228,1,0.454075,0,0.3429,3,6,TRUE,FALSE,FALSE
"GENE0135","GENE0135_HUMAN","P38240","Protein GENE0135",-0.0381,1,0.31379,0,0.5034,6,2,FALSE,FALSE,FALSE
"GENE2874","GENE2874_HUMAN","P15149","Protein GENE2874",-0.5944,1,0.578367,0,0.2378,6,2,TRUE,FALSE,FALSE
"GENE2799","GENE2799_HUMAN","P82627","Protein GENE2799",-0.8086,1,0.632546,0,0.1989,2,4,FALSE,FALSE,FALSE
"GENE2486","GENE2486_HUMAN","P20723","Protein GENE2486",0.3696,1,0.547039,0.0985,0.262,4,6,FALSE,TRUE,FALSE
"GENE0529","GENE0529_HUMAN","P33020","Protein GENE0529",1.3094,0.221491,0.04684,0.7491,1.3294,5,5,FALSE,FALSE,TRUE
"GENE0167","GENE0167_HUMAN","P63716","Protein GENE0167",0.2729,1,0.807381,0,0.0929,5,5,FALSE,FALSE,FALSE
"GENE0323","GENE0323_HUMAN","P39005","Protein GENE0323",-0.5532,1,0.967942,0,0.0142,5,5,FALSE,FALSE,FALSE
"GENE2141","GENE2141_HUMAN","P85246","Protein GENE2141",0.2199,1,0.624547,0,0.2044,3,4,FALSE,FALSE,FALSE
"GENE2880","GENE2880_HUMAN","P92186","Protein GENE2880",0.9239,0.816295,0.233839,0.0384,0.6311,2,2,FALSE,FALSE,FALSE
"GENE2576","GENE2576_HUMAN","P54799","Protein GENE2576",-0.4117,0.746757,0.648926,0,0.1878,3,4,FALSE,FALSE,FALSE
"GENE2127","GENE2127_HUMAN","P39095","Protein GENE2127",0.081,0.152156,0.065129,0.6947,1.1862,5,2,FALSE,FALSE,FALSE
"NCOA1","NCOA1_HUMAN","P18026","Protein NCOA1",-0.2454,1,0.785803,0,0.1047,6,3,FALSE,FALSE,FALSE
"GENE1219","GENE1219_HUMAN","P78592","Protein GENE1219",0.5986,1,0.937254,0,0.0281,3,2,FALSE,TRUE,FALSE
"GENE0668","GENE0668_HUMAN","P88120","Protein GENE0668",0.2605,1,0.235081,0.3397,0.6288,6,3,FALSE,FALSE,FALSE
"GENE2445","GENE2445_HUMAN","P27333","Protein GENE2445",1.409,0.021856,0.004478,1.6896,2.3489,4,2,FALSE,TRUE,TRUE
"GENE2647","GENE2647_HUMAN","P63423","Protein GENE2647",-0.2444,0.208206,0.201714,0.1905,0.6953,6,6,FALSE,FALSE,FALSE
"GENE0953","GENE0953_HUMAN","P30289","Protein GENE0953",0.311,1,0.886157,0,0.0525,5,3,FALSE,FALSE,FALSE
"GENE0876","GENE0876_HUMAN","P55449","Protein GENE0876",0.202,1,0.414355,0,0.3826,5,6,FALSE,FALSE,FALSE
"GENE1411","GENE1411_HUMAN","P43313","Protein GENE1411",0.0319,1,0.889554,0,0.0508,5,5,FALSE,FALSE,FALSE
"GENE2286","GENE2286_HUMAN","P91013","Protein GENE2286",-0.9037,0.178541,0.097266,0.7987,1.012,4,6,FALSE,FALSE,FALSE
"GENE2831","GENE2831_HUMAN","P92288","Protein GENE2831",0.1179,1,0.537774,0,0.2694,4,6,FALSE,FALSE,FALSE
"GENE1220","GENE1220_HUMAN","P98421","Protein GENE1220",-0.7008,1,0.828644,0,0.0816,5,6,FALSE,FALSE,FALSE
"GENE2833","GENE2833_HUMAN","P46932","Protein GENE2833",-0.2235,0.835915,0.27049,0.3962,0.5678,4,3,FALSE,FALSE,FALSE
"GENE0913","GENE0913_HUMAN","P04780","Protein GENE0913",-0.5354,1,0.632759,0,0.1988,4,6,FALSE,FALSE,FALSE
"GENE2248","GENE2248_HUMAN","P94209","Protein GENE2248",0.4556,1,0.495919,0,0.3046,4,6,TRUE,FALSE,FALSE
"GENE2260","GENE2260_HUMAN","P22357","Protein GENE2260",-0.104,0.913493,0.47561,0,0.3227,4,3,FALSE,TRUE,FALSE
"GENE1087","GENE1087_HUMAN","P87325","Protein GENE1087",-0.5831,0.816895,0.784304,0,0.1055,5,4,FALSE,FALSE,FALSE
"GENE2756","GENE2756_HUMAN","P62785","Protein GENE2756",0.6642,0.421635,0.420862,0.0907,0.3759,3,5,FALSE,FALSE,FALSE
"GENE1509","GENE1509_HUMAN","P11155","Protein GENE1509",0.462,1,0.644688,0,0.1907,6,3,FALSE,FALSE,FALSE
"GENE1015","GENE1015_HUMAN","P29764","Protein GENE1015",-0.4901,0.213119,0.148793,0.5894,0.8274,3,5,FALSE,FALSE,FALSE
"GENE0010","GENE0010_HUMAN","P60555","Protein GENE0010",-0.5452,1,0.868727,0,0.0611,5,3,FALSE,TRUE,FALSE
"GENE0162","GENE0162_HUMAN","P68070","Protein GENE0162",0.0413,1,0.498807,0,0.3021,4,5,FALSE,FALSE,FALSE
"GENE2895","GENE2895_HUMAN","P23599","Protein GENE2895",0.1786,0.492631,0.29802,0,0.5258,5,5,FALSE,FALSE,FALSE
"GENE2157","GENE2157_HUMAN","P03166","Protein GENE2157",-0.3705,0.41192,0.303149,0,0.5183,4,2,FALSE,FALSE,FALSE
"GENE0960","GENE0960_HUMAN","P50659","Protein GENE0960",-0.1657,0.627245,0.3818,0.1734,0.4182,4,6,FALSE,FALSE,FALSE
"GENE0498","GENE0498_HUMAN","P35423","Protein GENE0498",4.4592,0.030022,0.010159,1.7424,1.9932,4,6,FALSE,FALSE,TRUE
"GENE1225","GENE1225_HUMAN","P35600","Protein GENE1225",-0.8157,1,0.531505,0,0.2745,5,5,FALSE,FALSE,FALSE
"GENE2326","GENE2326_HUMAN","P60706","Protein GENE2326",0.4489,1,0.701053,0,0.1542,4,6,FALSE,FALSE,FALSE
"GENE0176","GENE0176_HUMAN","P65046","Protein GENE0176",-3.8125,0.091763,0.023858,1.4936,1.6224,3,5,FALSE,FALSE,TRUE
"GENE1865","GENE1865_HUMAN","P17714","Protein GENE1865",-0.4404,0.794971,0.718534,0,0.1436,3,3,FALSE,FALSE,FALSE
"GENE1329","GENE1329_HUMAN","P35600","Protein GENE1329",0.2066,1,0.701541,0,0.1539,5,3,TRUE,TRUE,FALSE
"GENE0686","GENE0686_HUMAN","P91145","Protein GENE0686",-0.2317,0.703554,0.19296,0.5002,0.7145,4,4,FALSE,FALSE,FALSE
"GENE0102","GENE0102_HUMAN","P44703","Protein GENE0102",-0.3085,1,0.948605,0,0.0229,6,2,FALSE,FALSE,FALSE
"GENE2007","GENE2007_HUMAN","P56812","Protein GENE2007",0.3563,1,0.783473,0,0.106,6,2,FALSE,FALSE,FALSE
"GENE1208","GENE1208_HUMAN","P72412","Protein GENE1208",-0.1971,0.445858,0.119552,0.2634,0.9224,2,3,FALSE,FALSE,FALSE
"GENE0251","GENE0251_HUMAN","P46627","Protein GENE0251",-3.6414,0.119527,0.035352,1.059,1.4516,5,3,FALSE,FALSE,TRUE
"GENE0312","GENE0312_HUMAN","P49326","Protein GENE0312",0.6361,0.395047,0.17222,0.0782,0.7639,2,4,FALSE,FALSE,FALSE
"GENE1985","GENE1985_HUMAN","P90890","Protein GENE1985",0.9256,1,0.562699,0,0.2497,6,2,TRUE,FALSE,FALSE
"GENE0770","GENE0770_HUMAN","P59091","Protein GENE0770",-0.1378,1,0.597399,0,0.2237,3,2,FALSE,TRUE,FALSE
"GENE2009","GENE2009_HUMAN","P43578","Protein GENE2009",0.0746,1,0.524184,0.085,0.2805,5,2,FALSE,FALSE,FALSE
"GENE0643","GENE0643_HUMAN","P10865","Protein GENE0643",-0.1691,1,0.683714,0,0.1651,6,3,FALSE,FALSE,FALSE
"GENE1248","GENE1248_HUMAN","P12408","Protein GENE1248",0.2902,0.704358,0.298198,0.364,0.5255,2,5,FALSE,FALSE,FALSE
"GENE1183","GENE1183_HUMAN","P87946","Protein GENE1183",-0.5394,1,0.873893,0,0.0585,5,2,FALSE,FALSE,FALSE
"GENE0333","GENE0333_HUMAN","P51014","Protein GENE0333",-0.3992,0.409877,0.129831,0.6394,0.8866,5,6,FALSE,FALSE,FALSE
"TRIP4","TRIP4_HUMAN","P50621","Protein TRIP4",0.0616,0.447994,0.092498,0.347,1.0339,6,5,FALSE,FALSE,FALSE
"GENE1870","GENE1870_HUMAN","P00086","Protein GENE1870",-0.0492,1,0.847351,0,0.0719,2,6,FALSE,FALSE,FALSE
"GENE1875","GENE1875_HUMAN","P77868","Protein GENE1875",-0.3805,1,0.546453,0,0.2624,6,6,FALSE,FALSE,FALSE
"GENE2757","GENE2757_HUMAN","P47024","Protein GENE2757",-0.0937,1,0.638879,0,0.1946,5,4,FALSE,FALSE,FALSE
"GENE2297","GENE2297_HUMAN","P70376","Protein GENE2297",0.6244,0.298096,0.069071,0.7903,1.1607,2,5,FALSE,FALSE,FALSE
"GENE2618","GENE2618_HUMAN","P62377","Protein GENE2618",-0.0205,1,0.845005,0,0.0731,3,6,FALSE,FALSE,FALSE
"GENE1844","GENE1844_HUMAN","P87508","Protein GENE1844",2.2184,0.082253,0.022701,1.1658,1.644,5,3,FALSE,FALSE,TRUE
"GENE1832","GENE1832_HUMAN","P78967","Protein GENE1832",-0.498,0.831141,0.209696,0.0763,0.6784,6,2,FALSE,FALSE,FALSE
"GENE1885","GENE1885_HUMAN","P36363","Protein GENE1885",0.1126,1,0.736317,0.0735,0.1329,6,3,FALSE,FALSE,FALSE
"GENE0374","GENE0374_HUMAN","P50637","Protein GENE0374",0.963,0.074441,0.034031,1.2605,1.4681,3,4,FALSE,FALSE,TRUE
"GENE1818","GENE1818_HUMAN","P56897","Protein GENE1818",-0.1772,1,0.974591,0,0.0112,4,6,FALSE,FALSE,FALSE
"GENE0588","GENE0588_HUMAN","P04010","Protein GENE0588",0.1862,0.464742,0.128486,0.5289,0.8911,4,5,FALSE,FALSE,FALSE
"GENE0911","GENE0911_HUMAN","P06176","Protein GENE0911",-0.4971,1,0.998712,0,6e-04,5,3,FALSE,FALSE,FALSE
"GENE2531","GENE2531_HUMAN","P92285","Protein GENE2531",-0.2807,1,0.485017,0.1024,0.3142,5,6,FALSE,FALSE,FALSE
"GENE1996","GENE1996_HUMAN","P70524","Protein GENE1996",-0.7678,0.894266,0.295471,0.025,0.5295,6,2,FALSE,FALSE,FALSE
"GENE1999","GENE1999_HUMAN","P88018","Protein GENE1999",-0.5738,0.814339,0.402498,0,0.3952,6,2,FALSE,FALSE,FALSE
"GENE1035","GENE1035_HUMAN","P89647","Protein GENE1035",0.1105,1,0.772326,0,0.1122,3,5,TRUE,FALSE,FALSE
"GENE1401","GENE1401_HUMAN","P29235","Protein GENE1401",-0.4557,1,0.996544,0,0.0015,6,5,FALSE,FALSE,FALSE
"GENE1684","GENE1684_HUMAN","P91218","Protein GENE1684",-0.0477,1,0.751549,0,0.124,3,4,TRUE,FALSE,FALSE
"DDX3","DDX3_HUMAN","P61505","Protein DDX3",-0.198,1,0.559849,3e-04,0.2519,3,5,FALSE,FALSE,FALSE
"GENE2683","GENE2683_HUMAN","P06153","Protein GENE2683",1.2227,0.080798,0.021798,1.0374,1.6616,4,6,TRUE,FALSE,TRUE
"GENE1260","GENE1260_HUMAN","P30840","Protein GENE1260",-4.3138,0.11798,0.041583,0.8027,1.3811,4,2,FALSE,FALSE,TRUE
"GENE1479","GENE1479_HUMAN","P20903","Protein GENE1479",0.9027,0.041934,0.018496,1.5272,1.7329,4,4,FALSE,FALSE,TRUE
"GENE1884","GENE1884_HUMAN","P31029","Protein GENE1884",-0.4134,1,0.312588,0.0779,0.505,2,5,FALSE,FALSE,FALSE
"GENE2552","GENE2552_HUMAN","P16578","Protein GENE2552",0.3256,1,0.338614,0.1276,0.4703,5,3,FALSE,FALSE,FALSE
"GENE1339","GENE1339_HUMAN","P91641","Protein GENE1339",0.8043,1,0.718908,0,0.1433,3,5,FALSE,FALSE,FALSE
"GENE1782","GENE1782_HUMAN","P12748","Protein GENE1782",-0.06,1,0.599019,0,0.2226,5,6,FALSE,FALSE,FALSE
"GENE2613","GENE2613_HUMAN","P55977","Protein GENE2613",-0.4303,1,0.959434,0,0.018,3,5,FALSE,FALSE,FALSE
"GENE1094","GENE1094_HUMAN","P84588","Protein GENE1094",0.3508,1,0.71433,0,0.1461,2,3,FALSE,FALSE,FALSE
"GENE0213","GENE0213_HUMAN","P14612","Protein GENE0213",-0.8391,1,0.403167,0.3538,0.3945,3,2,TRUE,FALSE,FALSE
"GENE2467","GENE2467_HUMAN","P09872","Protein GENE2467",-0.3997,1,0.78539,0,0.1049,3,6,TRUE,FALSE,FALSE
"GENE0558","GENE0558_HUMAN","P35555","Protein GENE0558",0.3173,1,0.970846,0,0.0128,2,3,FALSE,FALSE,FALSE
"GENE0599","GENE0599_HUMAN","P15459","Protein GENE0599",-0.378,0.490904,0.104531,0.6971,0.9808,6,6,FALSE,FALSE,FALSE
"GENE0926","GENE0926_HUMAN","P48255","Protein GENE0926",0.6257,1,0.421865,0.3137,0.3748,2,5,FALSE,FALSE,FALSE
"GENE0421","GENE0421_HUMAN","P55864","Protein GENE0421",1.0455,0.428951,0.173939,0.151,0.7596,4,3,FALSE,FALSE,FALSE
"GENE0191","GENE0191_HUMAN","P45245","Protein GENE0191",0.0713,1,0.596355,0,0.2245,4,5,FALSE,FALSE,FALSE
"GENE1800","GENE1800_HUMAN","P74491","Protein GENE1800",-0.2651,1,0.790594,0,0.102,2,5,FALSE,TRUE,FALSE
"GENE0177","GENE0177_HUMAN","P25729","Protein GENE0177",-0.0566,1,0.623436,0,0.2052,5,2,FALSE,FALSE,FALSE
"GENE1496","GENE1496_HUMAN","P80357","Protein GENE1496",-0.2152,1,0.357417,0.0336,0.4468,3,6,FALSE,FALSE,FALSE
"GENE1728","GENE1728_HUMAN","P65622","Protein GENE1728",0.1131,1,0.695371,0,0.1578,4,3,FALSE,FALSE,FALSE
"GENE0037","GENE0037_HUMAN","P64694","Protein GENE0037",-0.3923,1,0.730373,0,0.1365,4,4,FALSE,FALSE,FALSE
"GENE1086","GENE1086_HUMAN","P41118","Protein GENE1086",0.3574,0.640878,0.395943,0.1227,0.4024,4,3,TRUE,FALSE,FALSE
"GENE0530","GENE0530_HUMAN","P17986","Protein GENE0530",0.5712,1,0.679943,0,0.1675,6,4,TRUE,FALSE,FALSE
"GENE2182","GENE2182_HUMAN","P46412","Protein GENE2182",0.1298,0.349735,0.118244,0.2708,0.9272,6,6,FALSE,FALSE,FALSE
"GENE0194","GENE0194_HUMAN","P58186","Protein GENE0194",-0.1416,1,0.664718,0,0.1774,5,5,FALSE,FALSE,FALSE
"GENE2184","GENE2184_HUMAN","P84394","Protein GENE2184",-0.3801,1,0.499852,0,0.3012,6,3,FALSE,FALSE,FALSE
"GENE1571","GENE1571_HUMAN","P88532","Protein GENE1571",0.0174,0.959998,0.24926,0.5741,0.6033,6,2,FALSE,FALSE,FALSE
"GENE2670","GENE2670_HUMAN","P82890","Protein GENE2670",0.3369,0.23215,0.082561,0.3855,1.0832,4,2,FALSE,FALSE,FALSE
"GENE1263","GENE1263_HUMAN","P52981","Protein GENE1263",0.6698,0.652389,0.358989,0,0.4449,6,2,FALSE,FALSE,FALSE
"GENE2067","GENE2067_HUMAN","P60254","Protein GENE2067",-0.3914,1,0.531988,0,0.2741,2,3,FALSE,FALSE,FALSE
"GENE1756","GENE1756_HUMAN","P90571","Protein GENE1756",-0.1558,1,0.609666,0,0.2149,4,4,FALSE,FALSE,FALSE
"GENE1936","GENE1936_HUMAN","P63713","Protein GENE1936",0.086,0.971167,0.568004,0,0.2456,4,2,FALSE,FALSE,FALSE
"GENE2547","GENE2547_HUMAN","P30799","Protein GENE2547",0.2069,0.89906,0.694062,0,0.1586,4,5,TRUE,FALSE,FALSE
"GENE1206","GENE1206_HUMAN","P33613","Protein GENE1206",-0.1776,1,0.507876,0,0.2942,5,2,FALSE,FALSE,FALSE
"GENE0401","GENE0401_HUMAN","P43795","Protein GENE0401",-0.9837,0.014135,0.003514,2.1529,2.4542,6,5,FALSE,FALSE,TRUE
"GENE2292","GENE2292_HUMAN","P25578","Protein GENE2292",-0.1986,0.755848,0.605076,0,0.2182,5,4,FALSE,FALSE,FALSE
"GENE1573","GENE1573_HUMAN","P65277","Protein GENE1573",-0.4444,1,0.923583,0,0.0345,5,6,FALSE,FALSE,FALSE
"GENE0903","GENE0903_HUMAN","P95612","Protein GENE0903",0.8024,1,0.651361,0,0.1862,2,2,FALSE,TRUE,FALSE
"GENE0716","GENE0716_HUMAN","P59209","Protein GENE0716",0.4024,1,0.460109,0,0.3371,4,2,FALSE,TRUE,FALSE
"GENE2301","GENE2301_HUMAN","P15031","Protein GENE2301",0.2138,0.641754,0.474779,0,0.3235,3,4,FALSE,FALSE,FALSE
"GENE0221","GENE0221_HUMAN","P45619","Protein GENE0221",-0.0214,1,0.775436,0,0.1105,6,2,FALSE,TRUE,FALSE
"GENE1385","GENE1385_HUMAN","P32476","Protein GENE1385",-0.2752,1,0.557417,0,0.2538,2,4,TRUE,FALSE,FALSE
"GENE1658","GENE1658_HUMAN","P33302","Protein GENE1658",0.3847,1,0.908138,0,0.0418,4,3,FALSE,FALSE,FALSE
"GENE0909","GENE0909_HUMAN","P64266","Protein GENE0909",-0.335,0.250041,0.105784,0.5059,0.9756,6,6,FALSE,FALSE,FALSE
"GENE0454","GENE0454_HUMAN","P00522","Protein GENE0454",-0.0759,0.668442,0.204277,0.1585,0.6898,4,3,TRUE,FALSE,FALSE
"GENE1071","GENE1071_HUMAN","P41567","Protein GENE1071",-3.969,0.160255,0.039384,1.0216,1.4047,3,5,FALSE,FALSE,TRUE
"GENE0973","GENE0973_HUMAN","P25159","Protein GENE0973",0.1711,1,0.453509,0,0.3434,6,6,FALSE,FALSE,FALSE
"GENE0116","GENE0116_HUMAN","P87762","Protein GENE0116",0.0478,0.629615,0.130429,0.3972,0.8846,2,6,FALSE,FALSE,FALSE
"GENE0689","GENE0689_HUMAN","P35026","Protein GENE0689",-0.2179,1,0.956509,0,0.0193,4,5,FALSE,FALSE,FALSE
"GENE2773","GENE2773_HUMAN","P10471","Protein GENE2773",-0.1317,1,0.265673,0.3185,0.5757,3,4,FALSE,FALSE,FALSE
"GENE1252","GENE1252_HUMAN","P99255","Protein GENE1252",0.2433,1,0.933094,0,0.0301,4,4,FALSE,FALSE,FALSE
"GENE2057","GENE2057_HUMAN","P87318","Protein GENE2057",0.2485,1,0.815731,0,0.0885,5,4,FALSE,FALSE,FALSE
"GENE0885","GENE0885_HUMAN","P67992","Protein GENE0885",-0.3998,1,0.588652,0,0.2301,5,3,FALSE,FALSE,FALSE
"GENE2199","GENE2199_HUMAN","P93198","Protein GENE2199",0.0754,0.912664,0.182547,0.2827,0.7386,5,4,FALSE,TRUE,FALSE
"GENE0126","GENE0126_HUMAN","P64600","Protein GENE0126",-0.2681,1,0.305377,0.0323,0.5152,6,4,FALSE,FALSE,FALSE
"GENE0402","GENE0402_HUMAN","P45957","Protein GENE0402",-0.4863,0.839388,0.3355,0.1541,0.4743,5,6,FALSE,TRUE,FALSE
"GENE0630","GENE0630_HUMAN","P34788","Protein GENE0630",-4.4563,0.012094,0.00673,1.474,2.172,6,2,FALSE,FALSE,TRUE
"GENE0122","GENE0122_HUMAN","P31317","Protein GENE0122",0.057,1,0.883033,0,0.054,3,5,FALSE,FALSE,FALSE
"GENE0403","GENE0403_HUMAN","P12728","Protein GENE0403",-0.1307,0.453963,0.223401,0.2228,0.6509,4,3,FALSE,FALSE,FALSE
"GENE1152","GENE1152_HUMAN","P24946","Protein GENE1152",0.4308,0.288897,0.064865,0.8869,1.188,5,4,FALSE,FALSE,FALSE
"GENE1348","GENE1348_HUMAN","P15638","Protein GENE1348",0.2941,0.290716,0.127492,0.3174,0.8945,5,2,FALSE,FALSE,FALSE
"GENE0702","GENE0702_HUMAN","P73669","Protein GENE0702",0.1744,1,0.708361,0,0.1497,2,5,FALSE,TRUE,FALSE
"GENE0785","GENE0785_HUMAN","P94746","Protein GENE0785",0.6782,1,0.718356,0,0.1437,4,5,TRUE,FALSE,FALSE
"DDX5","DDX5_HUMAN","P91027","Protein DDX5",0.1176,0.664756,0.184167,0.1078,0.7348,4,5,FALSE,FALSE,FALSE
"GENE2242","GENE2242_HUMAN","P88872","Protein GENE2242",-0.4923,1,0.783237,0,0.1061,4,5,FALSE,FALSE,FALSE
"GENE0779","GENE0779_HUMAN","P03243","Protein GENE0779",-0.7031,0.090325,0.03714,1.1231,1.4302,2,4,FALSE,FALSE,TRUE
"GENE0623","GENE0623_HUMAN","P29472","Protein GENE0623",0.3682,0.198129,0.177566,0.4173,0.7506,6,3,FALSE,FALSE,FALSE
"GENE0216","GENE0216_HUMAN","P37479","Protein GENE0216",0.0034,1,0.858618,0.0281,0.0662,2,2,FALSE,FALSE,FALSE
"GENE2339","GENE2339_HUMAN","P28127","Protein GENE2339",0.4746,1,0.578463,0,0.2377,6,4,FALSE,FALSE,FALSE
"GENE1583","GENE1583_HUMAN","P56818","Protein GENE1583",-0.3947,1,0.662155,0,0.179,5,6,FALSE,FALSE,FALSE
"GENE2571","GENE2571_HUMAN","P92030","Protein GENE2571",-0.6356,0.293495,0.083101,0.4158,1.0804,3,4,FALSE,FALSE,FALSE
"GENE0634","GENE0634_HUMAN","P73628","Protein GENE0634",1.147,0.054286,0.025672,1.0156,1.5905,2,5,FALSE,FALSE,TRUE
"GENE0064","GENE0064_HUMAN","P40028","Protein GENE0064",-0.6235,1,0.436283,0,0.3602,6,6,FALSE,FALSE,FALSE
"GENE2390","GENE2390_HUMAN","P44183","Protein GENE2390",0.0464,1,0.63835,0,0.1949,2,5,FALSE,FALSE,FALSE
"GENE0217","GENE0217_HUMAN","P24445","Protein GENE0217",-0.2823,1,0.937214,0,0.0282,6,3,FALSE,FALSE,FALSE
"GENE2376","GENE2376_HUMAN","P96658","Protein GENE2376",-0.013,1,0.635573,0.1198,0.1968,5,3,FALSE,FALSE,FALSE
"GENE1315","GENE1315_HUMAN","P85047","Protein GENE1315",-0.0563,1,0.538463,0,0.2688,6,4,FALSE,FALSE,FALSE
"GENE2349","GENE2349_HUMAN","P29462","Protein GENE2349",0.4691,0.364916,0.262798,0.4123,0.5804,4,6,FALSE,FALSE,FALSE
"GENE1965","GENE1965_HUMAN","P57053","Protein GENE1965",-0.3044,0.464635,0.094523,0.5065,1.0245,6,6,FALSE,TRUE,FALSE
"GENE2324","GENE2324_HUMAN","P23899","Protein GENE2324",1.4321,0.054407,0.034937,1.1453,1.4567,3,5,FALSE,FALSE,TRUE
"GENE1890","GENE1890_HUMAN","P10153","Protein GENE1890",-0.2133,1,0.764531,0,0.1166,5,2,FALSE,FALSE,FALSE
"GENE0380","GENE0380_HUMAN","P04406","Protein GENE0380",-0.0663,0.183084,0.142997,0.148,0.8447,6,3,FALSE,FALSE,FALSE
"GENE1088","GENE1088_HUMAN","P96448","Protein GENE1088",0.5568,0.711559,0.634182,0,0.1978,6,6,FALSE,FALSE,FALSE
"GENE0683","GENE0683_HUMAN","P16272","Protein GENE0683",0.5232,0.375024,0.150683,0.6172,0.8219,6,2,FALSE,FALSE,FALSE
"GENE1200","GENE1200_HUMAN","P12238","Protein GENE1200",-0.1116,0.220039,0.070536,0.7962,1.1516,4,3,FALSE,FALSE,FALSE
"GENE0367","GENE0367_HUMAN","P85972","Protein GENE0367",-0.1682,1,0.676012,0,0.17,2,4,FALSE,FALSE,FALSE
"GENE1402","GENE1402_HUMAN","P70484","Protein GENE1402",-0.1151,1,0.751614,0,0.124,4,4,FALSE,FALSE,FALSE
