"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE2465","GENE2465_HUMAN","P25423","Protein GENE2465",4.1,0.10924,0.02473,0.9736,1.6068,2,6,FALSE,FALSE,TRUE
"GENE1462","GENE1462_HUMAN","P91004","Protein GENE1462",0.0322,1,0.477499,0,0.321,5,3,FALSE,FALSE,FALSE
"GENE0260","GENE0260_HUMAN","P84628","Protein GENE0260",-0.0563,1,0.605021,0,0.2182,4,5,FALSE,FALSE,FALSE
"GENE0504","GENE0504_HUMAN","P59699","Protein GENE0504",0.9865,0.139002,0.046684,0.7893,1.3308,5,4,FALSE,FALSE,TRUE
"GENE1850","GENE1850_HUMAN","P51956","Protein GENE1850",0.155,1,0.354117,0.0326,0.4509,3,2,FALSE,FALSE,FALSE
"GENE0015","GENE0015_HUMAN","P33565","Protein GENE0015",0.4872,1,0.792432,0,0.101,6,3,FALSE,FALSE,FALSE
"GENE1229","GENE1229_HUMAN","P27701","Protein GENE1229",0.2673,1,0.573952,0.1899,0.2411,2,2,FALSE,FALSE,FALSE
"GENE1704","GENE1704_HUMAN","P14602","Protein GENE1704",0.4691,1,0.913911,0,0.0391,4,5,FALSE,FALSE,FALSE
"GENE2166","GENE2166_HUMAN","P72280","Protein GENE2166",0.0241,1,0.901119,0,0.0452,5,6,FALSE,FALSE,FALSE
"GENE2706","GENE2706_HUMAN","P60228","Protein GENE2706",-1.7546,0.074658,0.024896,1.0948,1.6039,3,4,FALSE,FALSE,TRUE
"GENE2760","GENE2760_HUMAN","P00031","Protein GENE2760",0.2806,1,0.590316,0,0.2289,2,6,FALSE,FALSE,FALSE
"GENE2029","GENE2029_HUMAN","P55982","Protein GENE2029",0.8657,1,0.277169,0,0.5573,5,4,FALSE,FALSE,FALSE
"GENE1411","GENE1411_HUMAN","P50034","Protein GENE1411",3.3915,0.081506,0.03709,0.8151,1.4307,5,4,FALSE,TRUE,TRUE
"GENE2857","GENE2857_HUMAN","P94203","Protein GENE2857",-1.4536,0.021028,0.008598,1.5345,2.0656,5,2,FALSE,FALSE,TRUE
"GENE2158","GENE2158_HUMAN","P22089","Protein GENE2158",3.2548,0.040507,0.014222,1.3298,1.847,2,6,FALSE,FALSE,TRUE
"GENE0575","GENE0575_HUMAN","P04930","Protein GENE0575",0.1337,1,0.588536,0.1783,0.2302,4,5,FALSE,FALSE,FALSE
"GENE1482","GENE1482_HUMAN","P51158","Protein GENE1482",-1.8296,0.018784,0.003813,1.7615,2.4188,5,5,TRUE,FALSE,TRUE
"GENE0779","GENE0779_HUMAN","P17782","Protein GENE0779",0.3655,0.954079,0.364109,0.1911,0.4388,5,2,FALSE,FALSE,FALSE
"GENE0060","GENE0060_HUMAN","P34226","Protein GENE0060",2.1306,0.161158,0.035333,1.0483,1.4518,6,6,FALSE,FALSE,TRUE
"GENE2450","GENE2450_HUMAN","P07277","Protein GENE2450",-0.6516,0.075498,0.026089,0.9772,1.5835,4,6,FALSE,FALSE,TRUE
"GENE1321","GENE1321_HUMAN","P44264","Protein GENE1321",0.7149,0.531639,0.409139,0,0.3881,2,5,TRUE,FALSE,FALSE
"DHX29","DHX29_HUMAN","P10370","Protein DHX29",-0.4158,1,0.4374,0,0.3591,4,3,FALSE,FALSE,FALSE
"GENE0352","GENE0352_HUMAN","P78759","Protein GENE0352",0.1638,1,0.614453,0,0.2115,6,2,FALSE,FALSE,FALSE
"GENE2368","GENE2368_HUMAN","P54408","Protein GENE2368",-0.3367,1,0.49976,0,0.3012,2,2,FALSE,FALSE,FALSE
"GENE0985","GENE0985_HUMAN","P89791","Protein GENE0985",3.2929,0.151102,0.030607,1.0516,1.5142,4,4,FALSE,FALSE,TRUE
"GENE2797","GENE2797_HUMAN","P69832","Protein GENE2797",0.0252,0.432499,0.166928,0.1317,0.7775,2,6,FALSE,FALSE,FALSE
"GENE2298","GENE2298_HUMAN","P33064","Protein GENE2298",-0.4347,0.897058,0.318071,0,0.4975,3,2,FALSE,TRUE,FALSE
"GENE2333","GENE2333_HUMAN","P83239","Protein GENE2333",0.3896,0.435626,0.105345,0.6798,0.9774,4,2,FALSE,FALSE,FALSE
"GENE1732","GENE1732_HUMAN","P33505","Protein GENE1732",0.8226,1,0.457175,0,0.3399,4,6,FALSE,FALSE,FALSE
"GENE0344","GENE0344_HUMAN","P19132","Protein GENE0344",0.5454,1,0.958365,0,0.0185,4,2,FALSE,FALSE,FALSE
"GENE1527","GENE1527_HUMAN","P15019","Protein GENE1527",0.1899,0.341409,0.128675,0.7501,0.8905,3,4,FALSE,FALSE,FALSE
"GENE2743","GENE2743_HUMAN","P02883","Protein GENE2743",3.5572,0.094273,0.047762,0.8303,1.3209,4,5,FALSE,FALSE,TRUE
"GENE0359","GENE0359_HUMAN","P40430","Protein GENE0359",0.3298,0.764585,0.398493,0.0943,0.3996,5,6,FALSE,TRUE,FALSE
"GENE0565","GENE0565_HUMAN","P58819","Protein GENE0565",-1.3823,0.054306,0.02856,1.3965,1.5442,2,3,FALSE,FALSE,TRUE
"GENE1326","GENE1326_HUMAN","P41017","Protein GENE1326",-0.0782,0.333998,0.101654,0.5487,0.9929,5,3,FALSE,FALSE,FALSE
"GENE1952","GENE1952_HUMAN","P84082","Protein GENE1952",-0.1298,1,0.61368,0,0.2121,2,5,FALSE,FALSE,FALSE
"LARP5","LARP5_HUMAN","P19222","Protein LARP5",0.4652,0.615383,0.146604,0.5554,0.8339,3,5,FALSE,FALSE,FALSE
"GENE0263","GENE0263_HUMAN","P81831","Protein GENE0263",-3.7891,0.054873,0.037115,1.0468,1.4304,2,2,TRUE,FALSE,TRUE
"GENE2172","GENE2172_HUMAN","P04611","Protein GENE2172",-0.3544,1,0.360505,0,0.4431,2,2,FALSE,FALSE,FALSE
"GENE0968","GENE0968_HUMAN","P84128","Protein GENE0968",0.1825,1,0.36652,0,0.4359,6,4,FALSE,FALSE,FALSE
"GENE1623","GENE1623_HUMAN","P44642","Protein GENE1623",-0.2601,1,0.641482,0,0.1928,6,5,FALSE,FALSE,FALSE
"GENE0307","GENE0307_HUMAN","P83386","Protein GENE0307",0.4091,1,0.902085,0,0.0448,6,5,FALSE,FALSE,FALSE
"GENE1591","GENE1591_HUMAN","P72711","Protein GENE1591",-0.9686,1,0.867207,0,0.0619,4,3,FALSE,FALSE,FALSE
"GENE2682","GENE2682_HUMAN","P90739","Protein GENE2682",-0.6155,0.830137,0.270396,0,0.568,4,4,FALSE,FALSE,FALSE
"GENE2529","GENE2529_HUMAN","P84572","Protein GENE2529",0.2178,1,0.848626,0.0117,0.0713,5,3,FALSE,FALSE,FALSE
"GENE2017","GENE2017_HUMAN","P57573","Protein GENE2017",0.0407,1,0.430005,0.0883,0.3665,3,4,FALSE,FALSE,FALSE
"GENE1307","GENE1307_HUMAN","P12828","Protein GENE1307",-0.0112,0.488046,0.16204,0.3694,0.7904,4,3,FALSE,FALSE,FALSE
"GENE1352","GENE1352_HUMAN","P42488","Protein GENE1352",-0.0618,1,0.945628,0,0.0243,2,4,FALSE,FALSE,FALSE
"GENE1912","GENE1912_HUMAN","P51057","Protein GENE1912",0.3639,1,0.683244,0,0.1654,5,5,FALSE,FALSE,FALSE
"GENE2086","GENE2086_HUMAN","P48806","Protein GENE2086",-3.4759,0.062105,0.044136,0.7105,1.3552,5,6,FALSE,FALSE,TRUE
"GENE1236","GENE1236_HUMAN","P17285","Protein GENE1236",0.2438,1,0.379695,0,0.4206,6,4,FALSE,FALSE,FALSE
"GENE1811","GENE1811_HUMAN","P21944","Protein GENE1811",0.2989,0.541351,0.393443,0,0.4051,5,4,FALSE,FALSE,FALSE
"GENE2851","GENE2851_HUMAN","P26202","Protein GENE2851",-0.012,1,0.887811,0,0.0517,2,5,FALSE,TRUE,FALSE
"GENE0204","GENE0204_HUMAN","P11940","Protein GENE0204",0.3822,1,0.426632,0.0257,0.3699,4,3,FALSE,FALSE,FALSE
"GENE0432","GENE0432_HUMAN","P00644","Protein GENE0432",0.4507,0.678806,0.484955,0.0892,0.3143,4,4,TRUE,FALSE,FALSE
"GENE2057","GENE2057_HUMAN","P99475","Protein GENE2057",-0.4513,1,0.889257,0,0.051,5,6,FALSE,FALSE,FALSE
"GENE0542","GENE0542_HUMAN","P04783","Protein GENE0542",3.0055,0.129288,0.031796,0.9724,1.4976,6,6,FALSE,FALSE,TRUE
"GENE2859","GENE2859_HUMAN","P89650","Protein GENE2859",0.2787,1,0.814241,0,0.0892,4,5,FALSE,FALSE,FALSE
"GENE1442","GENE1442_HUMAN","P70755","Protein GENE1442",0.3715,1,0.862457,0,0.0643,2,4,FALSE,FALSE,FALSE
"GENE1455","GENE1455_HUMAN","P95602","Protein GENE1455",-0.0156,0.528346,0.107672,0.4194,0.9679,4,6,FALSE,FALSE,FALSE
"GENE0668","GENE0668_HUMAN","P73875","Protein GENE0668",0.227,0.406903,0.08176,0.4897,1.0875,5,3,FALSE,FALSE,FALSE
"GENE2110","GENE2110_HUMAN","P75165","Protein GENE2110",-0.7578,1,0.566581,0,0.2467,4,6,TRUE,FALSE,FALSE
"GENE2374","GENE2374_HUMAN","P57340","Protein GENE2374",1.0782,0.050758,0.018137,1.6207,1.7414,6,5,FALSE,FALSE,TRUE
"GENE1488","GENE1488_HUMAN","P08183","Protein GENE1488",0.4254,0.859261,0.532802,0,0.2734,2,2,FALSE,FALSE,FALSE
"GENE0598","GENE0598_HUMAN","P76130","Protein GENE0598",-0.0438,1,0.482021,0.2406,0.3169,5,5,TRUE,FALSE,FALSE
"GENE2246","GENE2246_HUMAN","P51137","Protein GENE2246",0.2348,1,0.604809,0,0.2184,4,6,FALSE,FALSE,FALSE
"GENE0881","GENE0881_HUMAN","P33054","Protein GENE0881",0.1347,1,0.95022,0,0.0222,2,5,FALSE,FALSE,FALSE
"GENE1980","GENE1980_HUMAN","P06213","Protein GENE1980",-0.7271,1,0.309922,0.0645,0.5087,3,4,FALSE,FALSE,FALSE
"GENE0195","GENE0195_HUMAN","P36886","Protein GENE0195",0.3705,1,0.506786,0,0.2952,3,5,TRUE,FALSE,FALSE
"GENE1333","GENE1333_HUMAN","P40329","Protein GENE1333",0.1114,1,0.380755,0,0.4194,3,5,FALSE,FALSE,FALSE
"GENE1852","GENE1852_HUMAN","P15377","Protein GENE1852",-0.3146,1,0.857683,0,0.0667,3,5,FALSE,FALSE,FALSE
"GENE1277","GENE1277_HUMAN","P61851","Protein GENE1277",-0.5928,0.425867,0.314455,0,0.5024,6,2,FALSE,FALSE,FALSE
"GENE1731","GENE1731_HUMAN","P44907","Protein GENE1731",-0.2036,0.626392,0.5724,0,0.2423,6,3,TRUE,FALSE,FALSE
"GENE0070","GENE0070_HUMAN","P82346","Protein GENE0070",0.7012,1,0.644829,0,0.1906,6,6,FALSE,FALSE,FALSE
"GENE2268","GENE2268_HUMAN","P07443","Protein GENE2268",0.2704,1,0.384744,0,0.4148,5,5,FALSE,FALSE,FALSE
"GENE2792","GENE2792_HUMAN","P70071","Protein GENE2792",-0.0936,1,0.64253,0,0.1921,3,2,FALSE,FALSE,FALSE
"GENE2318","GENE2318_HUMAN","P35045","Protein GENE2318",0.9015,0.090361,0.025062,1.3287,1.601,4,5,FALSE,FALSE,TRUE
"GENE1250","GENE1250_HUMAN","P07824","Protein GENE1250",-0.0189,0.872754,0.378583,0,0.4218,4,5,FALSE,FALSE,FALSE
"GENE2539","GENE2539_HUMAN","P58209","Protein GENE2539",-3.0988,0.129797,0.037209,0.9218,1.4293,2,5,FALSE,FALSE,TRUE
"GENE1645","GENE1645_HUMAN","P29875","Protein GENE1645",-0.1468,1,0.301913,0,0.5201,5,6,FALSE,FALSE,FALSE
"GENE1312","GENE1312_HUMAN","P15332","Protein GENE1312",-0.295,0.988419,0.320979,0.1776,0.4935,2,5,FALSE,FALSE,FALSE
"GENE1806","GENE1806_HUMAN","P55925","Protein GENE1806",-3.0097,0.144276,0.040667,0.8329,1.3908,5,6,FALSE,FALSE,TRUE
"GENE0490","GENE0490_HUMAN","P45417","Protein GENE0490",0.2266,1,0.527697,0,0.2776,6,5,FALSE,FALSE,FALSE
"GENE1476","GENE1476_HUMAN","P35173","Protein GENE1476",0.1402,1,0.262407,0,0.581,4,3,FALSE,FALSE,FALSE
"GENE0736","GENE0736_HUMAN","P46989","Protein GENE0736",-0.0509,1,0.503674,0,0.2979,5,5,FALSE,FALSE,FALSE
"GENE0956","GENE0956_HUMAN","P79458","Protein GENE0956",2.4065,0.156907,0.039809,0.9428,1.4,3,2,TRUE,FALSE,TRUE
"GENE1859","GENE1859_HUMAN","P71395","Protein GENE1859",-0.0564,1,0.886978,0,0.0521,2,2,FALSE,FALSE,FALSE
"GENE2548","GENE2548_HUMAN","P74348","Protein GENE2548",0.104,1,0.714948,0,0.1457,5,6,FALSE,FALSE,FALSE
"GENE2020","GENE2020_HUMAN","P89064","Protein GENE2020",-0.0681,0.748363,0.190397,0.0575,0.7203,5,3,FALSE,FALSE,FALSE
"GENE1186","GENE1186_HUMAN","P80091","Protein GENE1186",-0.401,1,0.935247,0.0172,0.0291,5,2,FALSE,FALSE,FALSE
"GENE2137","GENE2137_HUMAN","P23030","Protein GENE2137",-0.2302,1,0.674865,0,0.1708,4,4,FALSE,FALSE,FALSE
"GENE1953","GENE1953_HUMAN","P72980","Protein GENE1953",-0.7797,1,0.793436,0,0.1005,2,6,FALSE,FALSE,FALSE
"GENE2378","GENE2378_HUMAN","P67509","Protein GENE2378",-0.4411,1,0.661174,0,0.1797,3,4,TRUE,TRUE,FALSE
"GENE2457","GENE2457_HUMAN","P60301","Protein GENE2457",0.2781,1,0.890411,0,0.0504,4,2,FALSE,FALSE,FALSE
"GENE1403","GENE1403_HUMAN","P32880","Protein GENE1403",1.3195,0.002124,0.000473,2.7261,3.3254,6,2,TRUE,FALSE,TRUE
"GENE2200","GENE2200_HUMAN","P30134","Protein GENE2200",-0.6695,0.281414,0.10758,0.3214,0.9683,3,2,FALSE,FALSE,FALSE
"GENE1843","GENE1843_HUMAN","P28185","Protein GENE1843",0.3846,1,0.338457,0.1237,0.4705,2,2,TRUE,FALSE,FALSE
"GENE2820","GENE2820_HUMAN","P39789","Protein GENE2820",-0.04,1,0.685522,0,0.164,5,2,FALSE,FALSE,FALSE
"GENE1121","GENE1121_HUMAN","P53847","Protein GENE1121",0.0048,0.859824,0.445373,0,0.3513,2,5,FALSE,FALSE,FALSE
"GENE0102","GENE0102_HUMAN","P13255","Protein GENE0102",-1.5685,0.048612,0.038147,1.113,1.4185,4,2,FALSE,FALSE,TRUE
"GENE2496","GENE2496_HUMAN","P44291","Protein GENE2496",0.0301,0.367841,0.157546,0.3286,0.8026,2,3,TRUE,FALSE,FALSE
"GENE0212","GENE0212_HUMAN","P01443","Protein GENE0212",-0.5243,1,0.779389,0,0.1082,3,2,FALSE,FALSE,FALSE
"GENE2148","GENE2148_HUMAN","P62661","Protein GENE2148",0.3387,1,0.668291,0,0.175,5,6,FALSE,TRUE,FALSE
"GENE0224","GENE0224_HUMAN","P86743","Protein GENE0224",4.4992,0.000152,9.6e-05,3.4324,4.02,3,5,FALSE,FALSE,TRUE
"GENE2649","GENE2649_HUMAN","P42179","Protein GENE2649",0.7066,1,0.640896,0.093,0.1932,2,5,FALSE,FALSE,FALSE
"GENE2495","GENE2495_HUMAN","P81531","Protein GENE2495",-0.2861,1,0.45845,0,0.3387,2,2,TRUE,FALSE,FALSE
"GENE1285","GENE1285_HUMAN","P90385","Protein GENE1285",-0.2921,1,0.709113,0,0.1493,5,5,FALSE,FALSE,FALSE
"GENE2223","GENE2223_HUMAN","P26561","Protein GENE2223",0.3263,1,0.425841,0.28,0.3708,2,6,FALSE,FALSE,FALSE
"GENE2724","GENE2724_HUMAN","P64708","Protein GENE2724",0.083,1,0.873806,0,0.0586,5,3,FALSE,FALSE,FALSE
"GENE2846","GENE2846_HUMAN","P84615","Protein GENE2846",-0.6126,1,0.426409,0.1548,0.3702,6,2,FALSE,FALSE,FALSE
"GENE0864","GENE0864_HUMAN","P13295","Protein GENE0864",0.2403,1,0.420357,0,0.3764,4,5,FALSE,FALSE,FALSE
"GENE1232","GENE1232_HUMAN","P77455","Protein GENE1232",-0.4374,0.236596,0.087657,0.4533,1.0572,5,5,FALSE,FALSE,FALSE
"GENE0101","GENE0101_HUMAN","P38365","Protein GENE0101",0.1429,0.464867,0.405577,0.1066,0.3919,4,6,FALSE,FALSE,FALSE
"GENE1741","GENE1741_HUMAN","P84405","Protein GENE1741",0.0249,1,0.805749,0,0.0938,5,6,FALSE,FALSE,FALSE
"GENE2230","GENE2230_HUMAN","P03104","Protein GENE2230",0.02,1,0.604893,0,0.2183,5,4,FALSE,FALSE,FALSE
"GENE0043","GENE0043_HUMAN","P98652","Protein GENE0043",-0.4407,1,0.596048,0,0.2247,4,4,FALSE,TRUE,FALSE
"GENE2217","GENE2217_HUMAN","P98656","Protein GENE2217",0.4284,0.455429,0.09308,0.7166,1.0311,2,2,FALSE,FALSE,FALSE
"GENE1248","GENE1248_HUMAN","P41687","Protein GENE1248",-0.7715,1,0.4412,0,0.3554,5,5,FALSE,FALSE,FALSE
"GENE2422","GENE2422_HUMAN","P79085","Protein GENE2422",-0.1232,1,0.869544,0,0.0607,6,3,FALSE,FALSE,FALSE
"GENE0290","GENE0290_HUMAN","P04087","Protein GENE0290",-0.6201,1,0.844307,0,0.0735,4,5,TRUE,FALSE,FALSE
"GENE0845","GENE0845_HUMAN","P29778","Protein GENE0845",0.0015,0.929528,0.538352,0,0.2689,4,4,FALSE,FALSE,FALSE
"GENE2848","GENE2848_HUMAN","P11837","Protein GENE2848",-0.1388,1,0.636612,0.1448,0.1961,2,4,TRUE,FALSE,FALSE
"GENE2382","GENE2382_HUMAN","P64071","Protein GENE2382",-0.1948,1,0.444988,0,0.3517,6,5,FALSE,FALSE,FALSE
"GENE2831","GENE2831_HUMAN","P67029","Protein GENE2831",-0.3223,1,0.692589,0.1586,0.1595,3,5,FALSE,FALSE,FALSE
"DHX58","DHX58_HUMAN","P11970","Protein DHX58",0.0483,1,0.397994,0.1345,0.4001,2,2,TRUE,FALSE,FALSE
"GENE2554","GENE2554_HUMAN","P79783","Protein GENE2554",0.0835,0.95104,0.821337,0,0.0855,2,3,TRUE,FALSE,FALSE
"GENE0462","GENE0462_HUMAN","P93172","Protein GENE0462",-0.447,1,0.846989,0,0.0721,4,3,FALSE,FALSE,FALSE
"GENE0354","GENE0354_HUMAN","P09650","Protein GENE0354",-0.0281,1,0.830925,0,0.0804,5,2,FALSE,FALSE,FALSE
"GENE2039","GENE2039_HUMAN","P15971","Protein GENE2039",-0.2637,1,0.87104,0,0.06,5,5,FALSE,FALSE,FALSE
"GENE1099","GENE1099_HUMAN","P97979","Protein GENE1099",-0.5944,1,0.687711,0,0.1626,2,3,FALSE,FALSE,FALSE
"GENE1867","GENE1867_HUMAN","P28853","Protein GENE1867",0.037,0.807831,0.164272,0.6455,0.7844,3,5,FALSE,FALSE,FALSE
"GENE0739","GENE0739_HUMAN","P84793","Protein GENE0739",-0.4485,0.903456,0.67674,0,0.1696,5,2,FALSE,FALSE,FALSE
"GENE0373","GENE0373_HUMAN","P53677","Protein GENE0373",0.0211,0.303967,0.076477,0.6739,1.1165,5,2,FALSE,FALSE,FALSE
"GENE0562","GENE0562_HUMAN","P16839","Protein GENE0562",0.2292,0.415795,0.210128,0.212,0.6775,3,2,FALSE,FALSE,FALSE
"GENE0114","GENE0114_HUMAN","P90773","Protein GENE0114",0.237,1,0.616839,0.1503,0.2098,5,6,FALSE,FALSE,FALSE
"GENE1485","GENE1485_HUMAN","P10493","Protein GENE1485",-0.3511,1,0.758655,0,0.12,2,3,FALSE,FALSE,FALSE
"TRIP4","TRIP4_HUMAN","P63350","Protein TRIP4",0.046,1,0.901146,0,0.0452,6,2,FALSE,FALSE,FALSE
"GENE1788","GENE1788_HUMAN","P88179","Protein GENE1788",0.0738,0.374656,0.128495,0.3076,0.8911,2,5,TRUE,FALSE,FALSE
"GENE1472","GENE1472_HUMAN","P79105","Protein GENE1472",-0.6959,1,0.396077,0,0.4022,3,2,FALSE,FALSE,FALSE
"GENE2011","GENE2011_HUMAN","P40846","Protein GENE2011",0.5409,0.691641,0.287465,0.0968,0.5414,3,6,FALSE,FALSE,FALSE
"GENE1581","GENE1581_HUMAN","P40742","Protein GENE1581",-0.4138,0.50926,0.158549,0.3559,0.7998,2,2,FALSE,TRUE,FALSE
"GENE0596","GENE0596_HUMAN","P30050","Protein GENE0596",0.3735,0.416721,0.35595,0,0.4486,3,5,FALSE,FALSE,FALSE
"GENE2772","GENE2772_HUMAN","P09302","Protein GENE2772",0.4709,0.480476,0.214247,0.6673,0.6691,2,2,TRUE,FALSE,FALSE
"GENE0132","GENE0132_HUMAN","P91627","Protein GENE0132",-0.0529,0.523112,0.169126,0.2281,0.7718,5,6,FALSE,FALSE,FALSE
"GENE0303","GENE0303_HUMAN","P11518","Protein GENE0303",0.7452,1,0.845105,0,0.0731,4,2,FALSE,FALSE,FALSE
"GENE0468","GENE0468_HUMAN","P91614","Protein GENE0468",-0.1764,1,0.882936,0,0.0541,4,6,FALSE,FALSE,FALSE
"GENE0742","GENE0742_HUMAN","P94548","Protein GENE0742",-0.2043,0.440401,0.310256,0.1289,0.5083,3,5,FALSE,FALSE,FALSE
"GENE0414","GENE0414_HUMAN","P70758","Protein GENE0414",0.3319,0.889354,0.78184,0,0.1069,6,3,FALSE,TRUE,FALSE
"GENE0900","GENE0900_HUMAN","P96733","Protein GENE0900",-0.4008,1,0.810171,0,0.0914,5,4,FALSE,FALSE,FALSE
"GENE2025","GENE2025_HUMAN","P62646","Protein GENE2025",-0.0448,1,0.759692,0,0.1194,3,3,FALSE,FALSE,FALSE
"GENE0479","GENE0479_HUMAN","P84861","Protein GENE0479",-0.1403,1,0.960413,0,0.0175,2,2,TRUE,FALSE,FALSE
"GENE0382","GENE0382_HUMAN","P86295","Protein GENE0382",-0.3484,0.697501,0.16574,0.3763,0.7806,4,5,FALSE,FALSE,FALSE
"GENE2221","GENE2221_HUMAN","P68724","Protein GENE2221",-0.2791,0.248713,0.17085,0.1767,0.7674,2,3,FALSE,FALSE,FALSE
"GENE0390","GENE0390_HUMAN","P31622","Protein GENE0390",-0.4268,1,0.594277,0,0.226,6,2,FALSE,FALSE,FALSE
"GENE1826","GENE1826_HUMAN","P90104","Protein GENE1826",0.4631,1,0.743586,0,0.1287,3,4,FALSE,FALSE,FALSE
"GENE1362","GENE1362_HUMAN","P97487","Protein GENE1362",-0.3131,1,0.284153,0.5383,0.5464,6,4,FALSE,FALSE,FALSE
"GENE0125","GENE0125_HUMAN","P08276","Protein GENE0125",0.2686,0.486297,0.112026,0.7403,0.9507,6,3,FALSE,FALSE,FALSE
"GENE2323","GENE2323_HUMAN","P81114","Protein GENE2323",-0.1148,0.766477,0.190598,0.515,0.7199,3,4,TRUE,FALSE,FALSE
"GENE2058","GENE2058_HUMAN","P13039","Protein GENE2058",-0.393,1,0.976202,0,0.0105,3,3,FALSE,FALSE,FALSE
"GENE0411","GENE0411_HUMAN","P18690","Protein GENE0411",-0.3062,1,0.839866,0,0.0758,5,4,FALSE,FALSE,FALSE
"GENE0206","GENE0206_HUMAN","P98769","Protein GENE0206",0.8013,0.302406,0.248583,0.1128,0.6045,2,2,FALSE,FALSE,FALSE
"GENE1907","GENE1907_HUMAN","P15127","Protein GENE1907",-0.1511,1,0.818006,0,0.0872,5,2,FALSE,FALSE,FALSE
"GENE2630","GENE2630_HUMAN","P43651","Protein GENE2630",-0.3768,1,0.88648,0,0.0523,6,5,FALSE,FALSE,FALSE
"GENE2559","GENE2559_HUMAN","P62940","Protein GENE2559",0.1289,0.975053,0.777306,0,0.1094,2,3,FALSE,FALSE,FALSE
"GENE0340","GENE0340_HUMAN","P40868","Protein GENE0340",0.4918,0.217975,0.110894,0.7863,0.9551,6,4,FALSE,FALSE,FALSE
"GENE0863","GENE0863_HUMAN","P69432","Protein GENE0863",-0.5227,1,0.333108,0,0.4774,4,3,FALSE,FALSE,FALSE
"GENE0894","GENE0894_HUMAN","P42385","Protein GENE0894",-0.4393,0.252712,0.242138,0.1748,0.6159,3,5,FALSE,FALSE,FALSE
"GENE1313","GENE1313_HUMAN","P81076","Protein GENE1313",-0.0673,0.853276,0.454499,0,0.3425,3,3,FALSE,FALSE,FALSE
"GENE0678","GENE0678_HUMAN","P67021","Protein GENE0678",0.3757,0.137186,0.114577,0.3716,0.9409,2,4,FALSE,FALSE,FALSE
"GENE1180","GENE1180_HUMAN","P67065","Protein GENE1180",0.0636,1,0.342349,0.4085,0.4655,3,5,FALSE,FALSE,FALSE
"GENE0755","GENE0755_HUMAN","P34751","Protein GENE0755",0.4601,1,0.522357,0,0.282,2,4,FALSE,TRUE,FALSE
"GENE0225","GENE0225_HUMAN","P11207","Protein GENE0225",-0.4825,1,0.353123,0.2083,0.4521,2,2,FALSE,FALSE,FALSE
"DDRGK1","DDRGK1_HUMAN","P35878","Protein DDRGK1",2.8944,0.044592,0.016342,1.1824,1.7867,2,3,FALSE,TRUE,TRUE
"GENE2482","GENE2482_HUMAN","P40799","Protein GENE2482",-0.0845,0.859694,0.505941,0,0.2959,6,2,FALSE,FALSE,FALSE
"GENE1773","GENE1773_HUMAN","P01791","Protein GENE1773",0.0622,1,0.817548,0,0.0875,5,6,FALSE,FALSE,FALSE
"GENE0825","GENE0825_HUMAN","P14418","Protein GENE0825",-0.0786,1,0.515999,0,0.2874,4,2,FALSE,FALSE,FALSE
"GENE0046","GENE0046_HUMAN","P79092","Protein GENE0046",-0.1592,1,0.690166,0,0.161,2,5,FALSE,FALSE,FALSE
"GENE1137","GENE1137_HUMAN","P23133","Protein GENE1137",-0.2143,0.786929,0.259484,0.1084,0.5859,3,5,FALSE,FALSE,FALSE
"GENE0512","GENE0512_HUMAN","P46455","Protein GENE0512",1.3953,0.014151,0.005923,1.6118,2.2274,4,4,FALSE,FALSE,TRUE
"GENE0904","GENE0904_HUMAN","P36121","Protein GENE0904",0.2742,1,0.828662,0,0.0816,3,4,FALSE,FALSE,FALSE
"GENE1082","GENE1082_HUMAN","P54107","Protein GENE1082",-0.4035,0.426597,0.097339,0.4829,1.0117,2,3,FALSE,FALSE,FALSE
"GENE0827","GENE0827_HUMAN","P55962","Protein GENE0827",0.1675,0.094417,0.083211,0.9699,1.0798,3,2,TRUE,FALSE,FALSE
"GENE0637","GENE0637_HUMAN","P84612","Protein GENE0637",-0.5659,0.945901,0.38804,0.2287,0.4111,6,3,FALSE,FALSE,FALSE
"GENE0253","GENE0253_HUMAN","P79770","Protein GENE0253",-0.0204,0.785664,0.374479,0.0886,0.4266,2,3,FALSE,FALSE,FALSE
"GENE2413","GENE2413_HUMAN","P89243","Protein GENE2413",-3.9662,0.035074,0.012712,1.3039,1.8958,3,5,FALSE,FALSE,TRUE
"GENE0315","GENE0315_HUMAN","P76949","Protein GENE0315",-0.6017,1,0.500819,0,0.3003,6,6,FALSE,FALSE,FALSE
"GENE0929","GENE0929_HUMAN","P56294","Protein GENE0929",0.035,0.854812,0.189741,0.2476,0.7218,4,5,FALSE,TRUE,FALSE
"GENE2595","GENE2595_HUMAN","P35919","Protein GENE2595",-0.1629,1,0.604903,0,0.2183,6,4,FALSE,FALSE,FALSE
"GENE1864","GENE1864_HUMAN","P11012","Protein GENE1864",3.1833,0.148843,0.042651,0.8161,1.3701,2,5,FALSE,FALSE,TRUE
"GENE2678","GENE2678_HUMAN","P20331","Protein GENE2678",-1.0252,0.194236,0.043716,0.9442,1.3594,5,6,FALSE,FALSE,TRUE
