"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0961","GENE0961_HUMAN","P09226","Protein GENE0961",0.5621,1,0.543048,0.0445,0.2652,2,2,FALSE,FALSE,FALSE
"GENE2152","GENE2152_HUMAN","P34189","Protein GENE2152",0.1028,0.99082,0.317435,0.2562,0.4983,5,5,FALSE,FALSE,FALSE
"GENE0923","GENE0923_HUMAN","P04617","Protein GENE0923",0.9517,1,0.77515,0,0.1106,4,5,FALSE,TRUE,FALSE
"GENE1530","GENE1530_HUMAN","P53221","Protein GENE1530",0.4761,0.980646,0.3458,0.2563,0.4612,3,3,FALSE,FALSE,FALSE
"GENE1299","GENE1299_HUMAN","P76391","Protein GENE1299",-0.2896,0.924595,0.366379,0.026,0.4361,3,4,FALSE,FALSE,FALSE
"GENE1672","GENE1672_HUMAN","P53934","Protein GENE1672",-0.2009,1,0.756845,0,0.121,2,4,FALSE,FALSE,FALSE
"GENE0398","GENE0398_HUMAN","P10028","Protein GENE0398",-0.5972,0.479157,0.164434,0.1018,0.784,4,4,FALSE,FALSE,FALSE
"GENE2749","GENE2749_HUMAN","P48974","Protein GENE2749",-0.3243,0.265745,0.121257,0.6119,0.9163,3,6,FALSE,FALSE,FALSE
"GENE1000","GENE1000_HUMAN","P46867","Protein GENE1000",0.1521,0.786531,0.252316,0.0676,0.5981,3,4,FALSE,FALSE,FALSE
"GENE0134","GENE0134_HUMAN","P85895","Protein GENE0134",-0.0291,1,0.514992,0,0.2882,2,6,FALSE,FALSE,FALSE
"GENE2203","GENE2203_HUMAN","P32514","Protein GENE2203",-0.4748,0.756257,0.314565,0,0.5023,2,6,FALSE,FALSE,FALSE
"GENE2076","GENE2076_HUMAN","P57425","Protein GENE2076",0.1139,0.6963,0.496577,0,0.304,4,2,TRUE,FALSE,FALSE
"GENE0074","GENE0074_HUMAN","P19149","Protein GENE0074",-0.152,1,0.920192,0,0.0361,5,3,FALSE,FALSE,FALSE
"GENE2606","GENE2606_HUMAN","P05865","Protein GENE2606",0.369,1,0.734927,0,0.1338,2,6,FALSE,FALSE,FALSE
"GENE0152","GENE0152_HUMAN","P90407","Protein GENE0152",-2.8638,0.100933,0.02271,0.9808,1.6438,3,3,FALSE,FALSE,TRUE
"GENE0743","GENE0743_HUMAN","P99010","Protein GENE0743",0.2268,1,0.939144,0,0.0273,5,2,FALSE,FALSE,FALSE
"GENE0589","GENE0589_HUMAN","P80968","Protein GENE0589",-0.2318,0.381027,0.153352,0.4482,0.8143,4,6,FALSE,FALSE,FALSE
"GENE0265","GENE0265_HUMAN","P19253","Protein GENE0265",0.4137,1,0.959281,0,0.0181,5,4,FALSE,FALSE,FALSE
"GENE0633","GENE0633_HUMAN","P28873","Protein GENE0633",0.2245,1,0.565214,0,0.2478,4,4,FALSE,FALSE,FALSE
"GENE1470","GENE1470_HUMAN","P00856","Protein GENE1470",-0.213,1,0.82618,0,0.0829,4,6,FALSE,FALSE,FALSE
"GENE1949","GENE1949_HUMAN","P99006","Protein GENE1949",0.3475,0.488403,0.374704,0,0.4263,5,2,FALSE,FALSE,FALSE
"GENE1946","GENE1946_HUMAN","P46006","Protein GENE1946",0.3797,1,0.435954,0.3301,0.3606,6,3,FALSE,FALSE,FALSE
"GENE0749","GENE0749_HUMAN","P94370","Protein GENE0749",0.2766,1,0.98645,0,0.0059,5,4,FALSE,FALSE,FALSE
"GENE1341","GENE1341_HUMAN","P76768","Protein GENE1341",0.3529,1,0.757792,0,0.1204,3,6,FALSE,FALSE,FALSE
"GENE1963","GENE1963_HUMAN","P76110","Protein GENE1963",0.0093,1,0.478179,0,0.3204,2,2,FALSE,FALSE,FALSE
"GENE1959","GENE1959_HUMAN","P66254","Protein GENE1959",0.6335,0.965638,0.196311,0.0983,0.7071,6,4,FALSE,FALSE,FALSE
"GENE0396","GENE0396_HUMAN","P71821","Protein GENE0396",1.3238,0.11397,0.031703,1.2166,1.4989,2,2,FALSE,FALSE,TRUE
"GENE2119","GENE2119_HUMAN","P48880","Protein GENE2119",0.6676,1,0.542914,0,0.2653,3,5,FALSE,FALSE,FALSE
"GENE0526","GENE0526_HUMAN","P81715","Protein GENE0526",0.2371,1,0.753629,0,0.1228,5,2,FALSE,FALSE,FALSE
"GENE1845","GENE1845_HUMAN","P73259","Protein GENE1845",0.0029,0.673684,0.57215,0.0887,0.2425,3,5,TRUE,TRUE,FALSE
"GENE2139","GENE2139_HUMAN","P70864","Protein GENE2139",-0.427,0.852652,0.270754,0.2857,0.5674,6,4,FALSE,FALSE,FALSE
"GENE2118","GENE2118_HUMAN","P45210","Protein GENE2118",0.3137,0.907873,0.319611,0.0893,0.4954,6,2,TRUE,FALSE,FALSE
"GENE2798","GENE2798_HUMAN","P88787","Protein GENE2798",-0.3078,1,0.26844,0.1064,0.5712,6,5,FALSE,FALSE,FALSE
"GENE2826","GENE2826_HUMAN","P34916","Protein GENE2826",-0.1396,1,0.853686,0,0.0687,2,3,FALSE,FALSE,FALSE
"GENE1180","GENE1180_HUMAN","P44805","Protein GENE1180",0.0036,0.840442,0.32445,0,0.4889,4,2,FALSE,FALSE,FALSE
"GENE1799","GENE1799_HUMAN","P45951","Protein GENE1799",0.102,1,0.446001,0,0.3507,2,4,FALSE,TRUE,FALSE
"GENE2015","GENE2015_HUMAN","P48588","Protein GENE2015",-4.0339,0.06888,0.042582,0.7102,1.3708,6,6,FALSE,FALSE,TRUE
"GENE0079","GENE0079_HUMAN","P93199","Protein GENE0079",-0.1196,1,0.925797,0.0313,0.0335,4,4,TRUE,FALSE,FALSE
"GENE2229","GENE2229_HUMAN","P00127","Protein GENE2229",0.2341,0.583527,0.263183,0.2926,0.5797,4,5,FALSE,FALSE,FALSE
"GENE1515","GENE1515_HUMAN","P57164","Protein GENE1515",0.0553,1,0.773713,0,0.1114,3,5,FALSE,FALSE,FALSE
"GENE0127","GENE0127_HUMAN","P65164","Protein GENE0127",0.0564,1,0.560685,0.0852,0.2513,2,5,FALSE,FALSE,FALSE
"GENE0768","GENE0768_HUMAN","P07816","Protein GENE0768",-0.0753,1,0.696923,0,0.1568,6,6,FALSE,FALSE,FALSE
"GENE0509","GENE0509_HUMAN","P20275","Protein GENE0509",-0.7339,1,0.884237,0,0.0534,6,3,FALSE,TRUE,FALSE
"GENE1072","GENE1072_HUMAN","P08092","Protein GENE1072",-0.0717,0.181534,0.178619,0.4081,0.7481,2,2,TRUE,FALSE,FALSE
"GENE0440","GENE0440_HUMAN","P43373","Protein GENE0440",-0.3168,1,0.726043,0,0.139,4,2,FALSE,FALSE,FALSE
"GENE0372","GENE0372_HUMAN","P46141","Protein GENE0372",-0.4025,0.242132,0.06438,0.7209,1.1912,5,6,FALSE,FALSE,FALSE
"GENE1274","GENE1274_HUMAN","P14854","Protein GENE1274",-0.1725,1,0.556369,0,0.2546,6,2,FALSE,FALSE,FALSE
"GENE1216","GENE1216_HUMAN","P07613","Protein GENE1216",-0.2021,0.296676,0.104762,0.9413,0.9798,5,4,FALSE,FALSE,FALSE
"GENE1823","GENE1823_HUMAN","P14851","Protein GENE1823",-0.4385,1,0.535977,0,0.2709,4,3,FALSE,FALSE,FALSE
"GENE2095","GENE2095_HUMAN","P31713","Protein GENE2095",0.2397,1,0.858125,0,0.0664,6,4,FALSE,FALSE,FALSE
"GENE1426","GENE1426_HUMAN","P61910","Protein GENE1426",-0.4566,0.432654,0.158935,0.4692,0.7988,4,4,FALSE,FALSE,FALSE
"GENE0103","GENE0103_HUMAN","P27595","Protein GENE0103",0.104,0.628613,0.175864,0.549,0.7548,3,4,FALSE,FALSE,FALSE
"GENE2625","GENE2625_HUMAN","P32130","Protein GENE2625",-0.0287,0.146822,0.091328,0.3929,1.0394,3,6,TRUE,FALSE,FALSE
"GENE2650","GENE2650_HUMAN","P46940","Protein GENE2650",0.1599,1,0.796531,0,0.0988,3,3,FALSE,FALSE,FALSE
"GENE0608","GENE0608_HUMAN","P64844","Protein GENE0608",-0.1124,0.660482,0.234519,0,0.6298,6,3,FALSE,FALSE,FALSE
"GENE1987","GENE1987_HUMAN","P55681","Protein GENE1987",-0.054,1,0.912726,0,0.0397,3,6,FALSE,TRUE,FALSE
"GENE2246","GENE2246_HUMAN","P72099","Protein GENE2246",0.3961,1,0.306861,0.1939,0.5131,4,6,FALSE,FALSE,FALSE
"NEK1","NEK1_HUMAN","P60904","Protein NEK1",-0.3734,1,0.862039,0.0571,0.0645,3,2,FALSE,FALSE,FALSE
"GENE0997","GENE0997_HUMAN","P94647","Protein GENE0997",0.0293,1,0.744255,0,0.1283,5,6,FALSE,FALSE,FALSE
"GENE2179","GENE2179_HUMAN","P08227","Protein GENE2179",-0.2025,1,0.905303,0,0.0432,6,6,FALSE,FALSE,FALSE
"GENE2055","GENE2055_HUMAN","P73305","Protein GENE2055",-0.2652,0.250427,0.084341,0.6456,1.074,4,6,FALSE,FALSE,FALSE
"GENE2885","GENE2885_HUMAN","P57116","Protein GENE2885",0.2416,1,0.726286,0,0.1389,6,3,FALSE,FALSE,FALSE
"GENE2009","GENE2009_HUMAN","P57874","Protein GENE2009",0.0142,0.676073,0.349455,0,0.4566,4,3,FALSE,FALSE,FALSE
"GENE0117","GENE0117_HUMAN","P50260","Protein GENE0117",0.0815,1,0.346,0,0.4609,5,4,FALSE,FALSE,FALSE
"GENE2011","GENE2011_HUMAN","P41345","Protein GENE2011",-0.7304,1,0.533178,0,0.2731,5,6,TRUE,FALSE,FALSE
"GENE2487","GENE2487_HUMAN","P48705","Protein GENE2487",0.185,0.479751,0.248534,0.001,0.6046,5,3,FALSE,FALSE,FALSE
"GENE1984","GENE1984_HUMAN","P62646","Protein GENE1984",-0.7147,1,0.427184,0,0.3694,6,4,FALSE,FALSE,FALSE
"GENE1938","GENE1938_HUMAN","P59694","Protein GENE1938",-0.3234,1,0.958841,0,0.0183,6,6,FALSE,FALSE,FALSE
"GENE1138","GENE1138_HUMAN","P33955","Protein GENE1138",0.0236,0.949558,0.2385,0.0783,0.6225,2,3,FALSE,FALSE,FALSE
"GENE1447","GENE1447_HUMAN","P75091","Protein GENE1447",-0.4087,1,0.856743,0,0.0671,4,2,FALSE,TRUE,FALSE
"GENE1003","GENE1003_HUMAN","P20846","Protein GENE1003",0.245,1,0.924324,0,0.0342,2,3,FALSE,FALSE,FALSE
"GENE0439","GENE0439_HUMAN","P54440","Protein GENE0439",-0.1739,1,0.823379,0,0.0844,4,6,FALSE,FALSE,FALSE
"GENE1389","GENE1389_HUMAN","P65547","Protein GENE1389",0.1152,1,0.572775,0,0.242,6,6,TRUE,FALSE,FALSE
"GENE0099","GENE0099_HUMAN","P40781","Protein GENE0099",-0.165,0.349501,0.089377,0.4173,1.0488,4,5,TRUE,FALSE,FALSE
"GENE0644","GENE0644_HUMAN","P16131","Protein GENE0644",-0.2673,1,0.240667,0.0571,0.6186,4,5,FALSE,FALSE,FALSE
"GENE0326","GENE0326_HUMAN","P10820","Protein GENE0326",-0.8571,1,0.595795,0,0.2249,6,4,FALSE,FALSE,FALSE
"GENE1225","GENE1225_HUMAN","P06479","Protein GENE1225",-0.0753,0.747219,0.241365,0.4362,0.6173,2,3,FALSE,FALSE,FALSE
"GENE0846","GENE0846_HUMAN","P85469","Protein GENE0846",-0.1058,1,0.372445,0,0.4289,2,6,FALSE,FALSE,FALSE
"GENE0680","GENE0680_HUMAN","P87647","Protein GENE0680",1.2472,0.584279,0.217168,0.5704,0.6632,3,6,FALSE,FALSE,FALSE
"GENE1377","GENE1377_HUMAN","P67113","Protein GENE1377",-0.0709,0.263616,0.106366,0.5379,0.9732,3,6,FALSE,FALSE,FALSE
"GENE1813","GENE1813_HUMAN","P36688","Protein GENE1813",-0.032,1,0.739264,0,0.1312,2,5,FALSE,FALSE,FALSE
"GENE1657","GENE1657_HUMAN","P32506","Protein GENE1657",-0.1809,1,0.749529,0,0.1252,4,5,FALSE,FALSE,FALSE
"GENE2597","GENE2597_HUMAN","P38205","Protein GENE2597",0.5036,1,0.469344,0.1517,0.3285,5,5,FALSE,FALSE,FALSE
"GENE2078","GENE2078_HUMAN","P02411","Protein GENE2078",-0.3766,1,0.530989,0,0.2749,5,6,FALSE,FALSE,FALSE
"GENE1148","GENE1148_HUMAN","P70899","Protein GENE1148",-0.0933,1,0.552782,0.1805,0.2574,2,5,TRUE,FALSE,FALSE
"GENE1629","GENE1629_HUMAN","P18710","Protein GENE1629",-0.2352,0.461046,0.20781,0.2463,0.6823,2,2,FALSE,FALSE,FALSE
"GENE0672","GENE0672_HUMAN","P15618","Protein GENE0672",1.03,1,0.498578,0.2119,0.3023,4,5,FALSE,FALSE,FALSE
"GENE0527","GENE0527_HUMAN","P52963","Protein GENE0527",0.4583,1,0.611293,0.2055,0.2138,2,4,FALSE,FALSE,FALSE
"GENE1828","GENE1828_HUMAN","P89695","Protein GENE1828",-0.0578,1,0.83589,0,0.0779,6,4,FALSE,FALSE,FALSE
"GENE0060","GENE0060_HUMAN","P34241","Protein GENE0060",0.2963,1,0.831849,0,0.08,4,3,FALSE,FALSE,FALSE
"GENE2140","GENE2140_HUMAN","P07588","Protein GENE2140",0.0296,0.851432,0.401251,0,0.3966,3,3,FALSE,FALSE,FALSE
"GENE1610","GENE1610_HUMAN","P09736","Protein GENE1610",0.0867,0.529588,0.171823,0.7186,0.7649,4,2,FALSE,FALSE,FALSE
"GENE0346","GENE0346_HUMAN","P03189","Protein GENE0346",0.2406,0.885633,0.389459,0.0711,0.4095,6,3,FALSE,FALSE,FALSE
"GENE2051","GENE2051_HUMAN","P12278","Protein GENE2051",-1.0696,1,0.662681,0.1178,0.1787,5,2,FALSE,FALSE,FALSE
"GENE2144","GENE2144_HUMAN","P48098","Protein GENE2144",0.643,1,0.553911,0,0.2566,4,2,FALSE,FALSE,FALSE
"GENE0328","GENE0328_HUMAN","P54046","Protein GENE0328",-0.3087,1,0.56878,0,0.2451,2,2,FALSE,FALSE,FALSE
"GENE0162","GENE0162_HUMAN","P62557","Protein GENE0162",-0.3814,1,0.826497,0,0.0828,5,5,FALSE,FALSE,FALSE
"GENE2318","GENE2318_HUMAN","P86489","Protein GENE2318",0.0188,1,0.957805,0,0.0187,6,3,FALSE,FALSE,FALSE
"GENE1373","GENE1373_HUMAN","P64677","Protein GENE1373",-0.0211,1,0.868208,0,0.0614,3,6,FALSE,FALSE,FALSE
"GENE0739","GENE0739_HUMAN","P27288","Protein GENE0739",-2.8724,0.037328,0.034674,1.0948,1.46,4,5,FALSE,FALSE,TRUE
"GENE2173","GENE2173_HUMAN","P62532","Protein GENE2173",-0.1813,0.599334,0.340118,0.3164,0.4684,5,6,FALSE,FALSE,FALSE
"GENE0857","GENE0857_HUMAN","P07290","Protein GENE0857",0.4034,1,0.999137,0,4e-04,3,6,FALSE,TRUE,FALSE
"GENE1496","GENE1496_HUMAN","P48561","Protein GENE1496",-0.3009,1,0.903541,0,0.0441,4,6,FALSE,FALSE,FALSE
"GENE0382","GENE0382_HUMAN","P92932","Protein GENE0382",0.1001,1,0.295203,0.0147,0.5299,3,6,FALSE,FALSE,FALSE
"GENE1238","GENE1238_HUMAN","P02089","Protein GENE1238",0.0789,0.92255,0.267285,0.3954,0.573,5,3,FALSE,FALSE,FALSE
"GENE1211","GENE1211_HUMAN","P09544","Protein GENE1211",-0.0863,1,0.597268,0,0.2238,2,6,FALSE,TRUE,FALSE
"GENE2010","GENE2010_HUMAN","P82502","Protein GENE2010",-0.0297,1,0.752041,0,0.1238,2,5,TRUE,FALSE,FALSE
"GENE0188","GENE0188_HUMAN","P96291","Protein GENE0188",-0.9965,1,0.386886,0,0.4124,4,4,FALSE,FALSE,FALSE
"GENE2418","GENE2418_HUMAN","P97021","Protein GENE2418",0.2768,1,0.865602,0.0494,0.0627,2,2,FALSE,FALSE,FALSE
"GENE2159","GENE2159_HUMAN","P70161","Protein GENE2159",0.0246,1,0.723315,0,0.1407,2,2,FALSE,FALSE,FALSE
"GENE2372","GENE2372_HUMAN","P14700","Protein GENE2372",-0.139,0.937763,0.370729,0.0036,0.4309,3,5,TRUE,FALSE,FALSE
"GENE2390","GENE2390_HUMAN","P82212","Protein GENE2390",-0.2634,0.376724,0.247885,0,0.6057,4,5,FALSE,FALSE,FALSE
"GENE1349","GENE1349_HUMAN","P56317","Protein GENE1349",0.4577,1,0.735285,0,0.1335,4,2,FALSE,FALSE,FALSE
"GENE0725","GENE0725_HUMAN","P82954","Protein GENE0725",-0.3432,0.772173,0.18993,0.0938,0.7214,4,3,FALSE,FALSE,FALSE
"GENE1989","GENE1989_HUMAN","P61015","Protein GENE1989",0.61,1,0.909381,0,0.0413,2,4,FALSE,FALSE,FALSE
"GENE0119","GENE0119_HUMAN","P57645","Protein GENE0119",-0.2366,0.672237,0.241834,0.1699,0.6165,6,4,TRUE,FALSE,FALSE
"GENE0604","GENE0604_HUMAN","P27265","Protein GENE0604",0.4409,0.414781,0.118473,0.3888,0.9264,5,4,TRUE,FALSE,FALSE
"GENE1651","GENE1651_HUMAN","P76973","Protein GENE1651",-0.0712,1,0.489527,0,0.3102,4,2,FALSE,FALSE,FALSE
"GPATCH8","GPATCH8_HUMAN","P22970","Protein GPATCH8",-3.6038,0.164722,0.036832,0.8322,1.4338,6,6,TRUE,FALSE,TRUE
"GENE0834","GENE0834_HUMAN","P82372","Protein GENE0834",0.7753,1,0.877048,0,0.057,4,2,FALSE,FALSE,FALSE
"GENE2186","GENE2186_HUMAN","P76862","Protein GENE2186",-0.4855,0.516925,0.21182,0.0518,0.674,6,5,FALSE,FALSE,FALSE
"GENE1278","GENE1278_HUMAN","P59130","Protein GENE1278",-0.6375,1,0.854156,0,0.0685,6,6,FALSE,FALSE,FALSE
"GENE1338","GENE1338_HUMAN","P93308","Protein GENE1338",-0.2099,1,0.859093,0,0.066,4,6,FALSE,TRUE,FALSE
"GENE2567","GENE2567_HUMAN","P79743","Protein GENE2567",0.3147,1,0.966269,0,0.0149,3,5,FALSE,FALSE,FALSE
"GENE0550","GENE0550_HUMAN","P50832","Protein GENE0550",1.2692,0.188425,0.039727,0.93,1.4009,4,3,FALSE,FALSE,TRUE
"GENE1859","GENE1859_HUMAN","P62384","Protein GENE1859",-0.2165,1,0.350718,0,0.455,3,2,FALSE,FALSE,FALSE
"GENE1107","GENE1107_HUMAN","P79041","Protein GENE1107",-0.0916,1,0.450067,0.0315,0.3467,6,4,FALSE,FALSE,FALSE
"GENE1335","GENE1335_HUMAN","P42477","Protein GENE1335",0.1494,1,0.827316,0,0.0823,4,4,FALSE,FALSE,FALSE
"GENE0836","GENE0836_HUMAN","P21035","Protein GENE0836",0.0821,0.557963,0.52905,0.1247,0.2765,3,6,FALSE,FALSE,FALSE
"GENE0186","GENE0186_HUMAN","P07728","Protein GENE0186",0.8168,1,0.453056,0,0.3438,6,3,FALSE,FALSE,FALSE
"GENE2730","GENE2730_HUMAN","P62272","Protein GENE2730",0.0944,0.728134,0.719954,0,0.1427,5,6,FALSE,FALSE,FALSE
"GENE0888","GENE0888_HUMAN","P34405","Protein GENE0888",0.0327,1,0.481741,0.2723,0.3172,5,2,TRUE,TRUE,FALSE
"GENE0490","GENE0490_HUMAN","P12484","Protein GENE0490",0.1154,0.749642,0.168529,0.2933,0.7733,3,5,FALSE,TRUE,FALSE
"GENE0361","GENE0361_HUMAN","P44069","Protein GENE0361",0.1008,1,0.847367,0,0.0719,2,6,TRUE,TRUE,FALSE
"GENE1353","GENE1353_HUMAN","P81511","Protein GENE1353",0.0342,1,0.843601,0,0.0739,3,2,FALSE,FALSE,FALSE
"GENE2503","GENE2503_HUMAN","P30569","Protein GENE2503",0.1971,1,0.559414,0,0.2523,3,5,FALSE,FALSE,FALSE
"GENE2693","GENE2693_HUMAN","P68046","Protein GENE2693",0.3203,1,0.330808,0.0211,0.4804,6,3,FALSE,FALSE,FALSE
"GENE2323","GENE2323_HUMAN","P45136","Protein GENE2323",0.0035,1,0.917584,0,0.0374,2,4,FALSE,FALSE,FALSE
"GENE2111","GENE2111_HUMAN","P86720","Protein GENE2111",-0.0392,0.846115,0.226365,0.2549,0.6452,3,2,FALSE,FALSE,FALSE
"GENE1757","GENE1757_HUMAN","P29723","Protein GENE1757",-0.3551,1,0.800191,0,0.0968,6,2,FALSE,TRUE,FALSE
"GENE1880","GENE1880_HUMAN","P53198","Protein GENE1880",0.4116,1,0.839969,0,0.0757,3,2,FALSE,FALSE,FALSE
"GENE2083","GENE2083_HUMAN","P86469","Protein GENE2083",-0.8255,1,0.810431,0,0.0913,4,5,FALSE,FALSE,FALSE
"GENE1413","GENE1413_HUMAN","P87327","Protein GENE1413",-0.4247,1,0.746043,0,0.1272,5,6,FALSE,FALSE,FALSE
"GENE0399","GENE0399_HUMAN","P55271","Protein GENE0399",0.0515,1,0.46768,0,0.3301,5,5,FALSE,TRUE,FALSE
"GENE1472","GENE1472_HUMAN","P42912","Protein GENE1472",-0.6465,1,0.803615,0,0.095,6,3,FALSE,FALSE,FALSE
"GENE0429","GENE0429_HUMAN","P31234","Protein GENE0429",0.1615,0.872867,0.389045,0,0.41,3,6,FALSE,FALSE,FALSE
"GENE1642","GENE1642_HUMAN","P17498","Protein GENE1642",0.3212,1,0.847455,0,0.0719,3,2,FALSE,FALSE,FALSE
"GENE2324","GENE2324_HUMAN","P72932","Protein GENE2324",0.0797,0.755607,0.384857,0,0.4147,2,6,FALSE,FALSE,FALSE
"GENE1471","GENE1471_HUMAN","P62986","Protein GENE1471",0.3978,1,0.440583,0,0.356,3,6,TRUE,TRUE,FALSE
"GENE1289","GENE1289_HUMAN","P86032","Protein GENE1289",-0.9338,0.424957,0.29113,0.0164,0.5359,2,5,FALSE,FALSE,FALSE
"GENE0065","GENE0065_HUMAN","P06419","Protein GENE0065",-0.3589,1,0.66903,0,0.1746,5,6,FALSE,FALSE,FALSE
"GENE0717","GENE0717_HUMAN","P50677","Protein GENE0717",0.1189,0.529929,0.122904,0.3776,0.9104,4,4,FALSE,FALSE,FALSE
"GENE1615","GENE1615_HUMAN","P29858","Protein GENE1615",0.1152,0.721034,0.40274,0,0.395,3,6,FALSE,FALSE,FALSE
"GENE0142","GENE0142_HUMAN","P15655","Protein GENE0142",-0.1074,0.145692,0.063593,0.6915,1.1966,3,5,FALSE,FALSE,FALSE
"GENE2202","GENE2202_HUMAN","P57840","Protein GENE2202",-0.7313,0.749187,0.473512,0,0.3247,5,5,FALSE,TRUE,FALSE
"GENE1554","GENE1554_HUMAN","P81927","Protein GENE1554",0.3946,1,0.886093,0,0.0525,5,5,FALSE,FALSE,FALSE
"GENE1663","GENE1663_HUMAN","P81365","Protein GENE1663",0.0334,1,0.76827,0,0.1145,2,3,FALSE,FALSE,FALSE
"GENE0995","GENE0995_HUMAN","P51380","Protein GENE0995",3.5527,0.018071,0.00634,1.6243,2.1979,2,3,FALSE,FALSE,TRUE
"GENE2069","GENE2069_HUMAN","P73019","Protein GENE2069",0.1927,1,0.553404,0,0.257,6,4,TRUE,FALSE,FALSE
"GENE2099","GENE2099_HUMAN","P25704","Protein GENE2099",-0.0201,1,0.472578,0,0.3255,3,3,TRUE,TRUE,FALSE
"GENE0514","GENE0514_HUMAN","P73423","Protein GENE0514",-0.231,1,0.666572,0,0.1762,5,6,FALSE,FALSE,FALSE
"GENE1439","GENE1439_HUMAN","P25475","Protein GENE1439",-1.4352,0.073754,0.015848,1.4795,1.8,2,2,FALSE,FALSE,TRUE
"GENE0492","GENE0492_HUMAN","P89952","Protein GENE0492",-0.0307,1,0.781561,0,0.107,3,5,FALSE,FALSE,FALSE
"GENE0421","GENE0421_HUMAN","P87549","Protein GENE0421",0.4542,1,0.660039,0,0.1804,4,4,FALSE,FALSE,FALSE
"GENE0515","GENE0515_HUMAN","P28674","Protein GENE0515",0.2644,1,0.685576,0,0.1639,4,5,FALSE,FALSE,FALSE
"GENE2308","GENE2308_HUMAN","P62909","Protein GENE2308",-0.3728,1,0.356636,0,0.4478,6,3,FALSE,FALSE,FALSE
"GENE0427","GENE0427_HUMAN","P51582","Protein GENE0427",0.4145,0.88246,0.363137,0,0.4399,5,3,TRUE,FALSE,FALSE
"GENE0844","GENE0844_HUMAN","P79173","Protein GENE0844",0.6078,0.201126,0.117951,0.4437,0.9283,5,3,FALSE,FALSE,FALSE
"GENE1639","GENE1639_HUMAN","P55136","Protein GENE1639",0.3376,1,0.623728,0.197,0.205,3,4,TRUE,TRUE,FALSE
"GENE2037","GENE2037_HUMAN","P70041","Protein GENE2037",-0.4841,0.796253,0.504478,0,0.2972,2,6,FALSE,FALSE,FALSE
"GENE0758","GENE0758_HUMAN","P20688","Protein GENE0758",-0.0173,1,0.794745,0,0.0998,4,4,FALSE,FALSE,FALSE
"GENE1316","GENE1316_HUMAN","P92859","Protein GENE1316",0.0184,0.904288,0.223273,0.0971,0.6512,3,4,FALSE,FALSE,FALSE
"GENE1087","GENE1087_HUMAN","P80810","Protein GENE1087",0.0322,1,0.512072,0.1202,0.2907,5,4,FALSE,FALSE,FALSE
"GENE0567","GENE0567_HUMAN","P58628","Protein GENE0567",-0.5248,1,0.461693,0,0.3356,3,5,FALSE,FALSE,FALSE
"GENE0367","GENE0367_HUMAN","P89479","Protein GENE0367",-2.7061,0.017211,0.006227,2.0621,2.2057,2,4,FALSE,FALSE,TRUE
"GENE2594","GENE2594_HUMAN","P55048","Protein GENE2594",-0.834,1,0.542819,0.1116,0.2653,2,2,FALSE,FALSE,FALSE
"GENE0488","GENE0488_HUMAN","P94211","Protein GENE0488",-0.545,1,0.243475,0.0383,0.6135,3,4,TRUE,FALSE,FALSE
"GENE0709","GENE0709_HUMAN","P77812","Protein GENE0709",0.9849,0.196746,0.10837,0.3619,0.9651,3,4,FALSE,FALSE,FALSE
"GENE1648","GENE1648_HUMAN","P24836","Protein GENE1648",0.5611,1,0.948202,0,0.0231,6,6,FALSE,FALSE,FALSE
"GENE2068","GENE2068_HUMAN","P08495","Protein GENE2068",0.117,1,0.84123,0,0.0751,6,4,FALSE,FALSE,FALSE
"GENE0812","GENE0812_HUMAN","P14971","Protein GENE0812",-0.3123,1,0.383475,0.1446,0.4163,4,2,FALSE,FALSE,FALSE
"GENE2141","GENE2141_HUMAN","P01367","Protein GENE2141",3.7881,0.086737,0.038404,0.7933,1.4156,5,4,FALSE,FALSE,TRUE
"GENE1971","GENE1971_HUMAN","P94951","Protein GENE1971",0.5587,1,0.866098,0,0.0624,3,5,TRUE,FALSE,FALSE
"GENE2495","GENE2495_HUMAN","P69035","Protein GENE2495",-0.861,1,0.642909,0,0.1919,2,5,FALSE,FALSE,FALSE
"GENE1111","GENE1111_HUMAN","P32526","Protein GENE1111",-0.1656,1,0.935529,0.0256,0.0289,6,3,FALSE,FALSE,FALSE
"GENE1443","GENE1443_HUMAN","P44258","Protein GENE1443",-0.2862,1,0.307435,0,0.5122,3,2,FALSE,FALSE,FALSE
"GENE2219","GENE2219_HUMAN","P23624","Protein GENE2219",-0.3173,0.282364,0.192045,0.3576,0.7166,4,6,FALSE,FALSE,FALSE
"GENE1429","GENE1429_HUMAN","P87019","Protein GENE1429",0.0466,0.892691,0.34218,0,0.4657,5,5,FALSE,FALSE,FALSE
"PKN1","PKN1_HUMAN","P88325","Protein PKN1",-0.4187,1,0.978372,0,0.0095,5,2,FALSE,FALSE,FALSE
"GENE2321","GENE2321_HUMAN","P69299","Protein GENE2321",-0.4975,0.42902,0.273478,0.4883,0.5631,3,5,FALSE,TRUE,FALSE
"GENE1035","GENE1035_HUMAN","P58696","Protein GENE1035",0.3739,1,0.346813,0,0.4599,2,2,FALSE,FALSE,FALSE
